Appendix S1. Occurrence data for the 73 sarcophagid species used in this study . Empty cells are missing data (i.e. were absent in specimens labels or method description).,,,,,,,,,,,,,,,,,,,,,,
Country,State_or_Province,Municipality,Locality,Latitude,Longitude,Species_name,,Method (Collecting information),Determiner,Collector,Data,Reference,Remarks,Original genus,Original species,Modified,Source of data,Qualifier ,Uncertanty (m),Coordinate validity,Equal longitude and latitude ,Plain zeros 
Brasil,MS, ,Salobra,-20.1719,-56.5072,Oxysarcodexia angrensis,, , , ,i.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,GO,Anápolis, ,-16.29059,-48.9736,Oxysarcodexia angrensis,, , , ,i.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor,17.23,TRUE,TRUE,TRUE
Brasil,GO, ,Campinas,-16.6699,-49.2876,Oxysarcodexia angrensis,, , , ,1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Tijuca,-22.9326,-43.241,Oxysarcodexia angrensis,, , , ,1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Botafogo,-22.9512,-43.2031,Oxysarcodexia angrensis,, , , ,xii.1938,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Corcovado,-22.95,-43.22,Oxysarcodexia angrensis,, , , ,v.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Camorim,-22.9031,-43.2075,Oxysarcodexia angrensis,, , , ,1.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,angrensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Friburgo, ,-22.31981,-42.5015,Oxysarcodexia admixta,, , , ,24.iv.1937,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,admixta,no,LITERATURE,Poor,17.24,TRUE,TRUE,TRUE
Brasil,RJ,Miguel Pereira, ,-22.50696,-43.46959,Oxysarcodexia admixta,, , , ,v.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,admixta,no,LITERATURE,Poor,9.59,TRUE,TRUE,TRUE
Brasil,SP,Juquiá, ,-24.21367,-47.65227,Oxysarcodexia admixta,, , , ,vi.1932,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,admixta,no,LITERATURE,Poor,16.08,TRUE,TRUE,TRUE
Brasil,GO, ,Campinas,-16.6699,-49.2876,Oxysarcodexia admixta,, , , ,22.xii.1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,admixta,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MG,Codisburgo, ,-19.0921,-44.20502,Oxysarcodexia carvalhoi,, , , ,3.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,carvalhoi,no,LITERATURE,Poor,16.19,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Grajaú,-22.92322,-43.45093,Oxysarcodexia confusa,, , , ,15.ix.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,confusa,no,LITERATURE,Poor,19.55,TRUE,TRUE,TRUE
Brasil,RJ,Teresópolis, ,-22.314,-42.87382,Oxysarcodexia confusa,, , , ,23-26.i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,confusa,no,LITERATURE,Poor,15.66,TRUE,TRUE,TRUE
Brasil,MG,Cambuquira, ,-21.85895,-45.26183,Oxysarcodexia confusa,, , , ,ii.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,confusa,no,LITERATURE,Poor,8.86,TRUE,TRUE,TRUE
Brasil,MG,Belo Horizonte,Caixa d'Areia,-19.9208,-43.9378,Oxysarcodexia confusa,, , , ,18.i.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,confusa,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,SP,São Paulo,Cantareira,-23.4667,-46.6333,Oxysarcodexia confusa,, , , ,30.vii.1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,confusa,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Angra dos Reis,Jussaral,-23.0067,-44.3181,Oxysarcodexia parva,, , , ,x.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,parva,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MG,Codisburgo, ,-19.0921,-44.20502,Oxysarcodexia parva,, , , ,3.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,parva,no,LITERATURE,Poor,16.19,TRUE,TRUE,TRUE
Brasil,RJ,Miguel Pereira, ,-22.50696,-43.46959,Oxysarcodexia avuncula,, , , ,v.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor,9.59,TRUE,TRUE,TRUE
Brasil,RJ,Angra dos Reis, ,-22.98678,-44.35299,Oxysarcodexia avuncula,, , , ,vi.1932,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor,16.21,TRUE,TRUE,TRUE
Brasil,MG,Cambuquira, ,-21.85895,-45.26183,Oxysarcodexia avuncula,, , , ,ii.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor,8.86,TRUE,TRUE,TRUE
Brasil,MG,Lagoa Santa, ,-19.62841,-43.88581,Oxysarcodexia avuncula,, , , ,27.ii.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor,8.55,TRUE,TRUE,TRUE
Brasil,MG,Cordisburgo, ,-19.0921,-44.20502,Oxysarcodexia avuncula,, , , ,3.xi.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor,16.19,TRUE,TRUE,TRUE
Brasil,MG, ,Rio Doce,-19.5264,-42.4981,Oxysarcodexia avuncula,, , , ,15.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MS, ,Salobra,-20.1719,-56.5072,Oxysarcodexia avuncula,, , , ,13-30.ii.1942,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,avuncula,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Teresópolis, ,-22.314,-42.87382,Oxysarcodexia paulistanensis,, , , ,21-24.i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,amarali,yes,LITERATURE,Poor,15.66,TRUE,TRUE,TRUE
Brasil,RJ,Friburgo, ,-22.31981,-42.5015,Oxysarcodexia paulistanensis,, , , ,23-28.iv.1937,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,amarali,yes,LITERATURE,Poor,17.24,TRUE,TRUE,TRUE
Brasil,SP,São José dos Campos, ,-23.09057,-45.92854,Oxysarcodexia paulistanensis,, , , ,xii.1934,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,amarali,yes,LITERATURE,Poor,18.71,TRUE,TRUE,TRUE
Brasil,MG,Belo Horizonte, ,-19.90274,-43.95988,Oxysarcodexia paulistanensis,, , , ,13.xi.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,amarali,yes,LITERATURE,Poor,10.27,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Botafogo,-22.9512,-43.2031,Oxysarcodexia fluminensis,, , , ,10.ix.1934,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,fluminensis,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro, ,-22.92322,-43.45093,Oxysarcodexia culminata,, , , ,ii.1932,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,19.55,TRUE,TRUE,TRUE
Brasil,RJ,Vassouras, ,-22.36097,-43.57529,Oxysarcodexia culminata,, , , ,i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,12.87,TRUE,TRUE,TRUE
Brasil,SP,São Paulo,Cantareira,-23.4667,-46.6333,Oxysarcodexia culminata,, , , ,15.xi.1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,SP, ,Eugenio Lefreve,-22.92,-45.46,Oxysarcodexia culminata,, , , ,1.x.1937,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,SP,São José dos Campos, ,-23.09057,-45.92854,Oxysarcodexia culminata,, , , ,ii.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,18.71,TRUE,TRUE,TRUE
Brasil,SP,Juquiá, ,-24.21367,-47.65227,Oxysarcodexia culminata,, , , ,i.1932,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,16.08,TRUE,TRUE,TRUE
Brasil,SP, ,Ipiranga,-23.5814,-46.6098,Oxysarcodexia culminata,, , , ,v.1939-i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MG,Lagoa Santa, ,-19.62841,-43.88581,Oxysarcodexia culminata,, , , ,19.i.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,8.55,TRUE,TRUE,TRUE
Brasil,MG,Camanducaia, ,-22.78687,-46.07478,Oxysarcodexia culminata,, , , ,vi.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,12.97,TRUE,TRUE,TRUE
Brasil,RS,Porto Alegre, ,-30.09539,-51.16507,Oxysarcodexia culminata,, , , , ,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,culminata,no,LITERATURE,Poor,12.57,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro, ,-22.92322,-43.45093,Oxysarcodexia occulta,, , , ,31.x.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,occulta,no,LITERATURE,Poor,19.55,TRUE,TRUE,TRUE
Brasil,AM, ,Rio Negro,-0.9697,-62.9203,Oxysarcodexia thornax,, , , ,vii.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Belém,Ananindeua,-1.37,-48.38,Oxysarcodexia thornax,, , , ,30.x.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,PB, ,Areia,-6.9515,-35.7122,Oxysarcodexia thornax,, , , ,iv.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,PB,Campina Grande, ,-7.26348,-35.96636,Oxysarcodexia thornax,, , , ,iv.1933,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,13.74,TRUE,TRUE,TRUE
Brasil,MG,Lagoa Santa, ,-19.62841,-43.88581,Oxysarcodexia thornax,, , , ,15.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,8.55,TRUE,TRUE,TRUE
Brasil,MG,Belo Horizonte,Caixa d'Areia,-19.9208,-43.9378,Oxysarcodexia thornax,, , , ,18.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MG,Belo Horizonte, ,-19.90274,-43.95988,Oxysarcodexia thornax,, , , ,19.ii.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,10.27,TRUE,TRUE,TRUE
Brasil,MG, ,Rio Doce,-19.5264,-42.4981,Oxysarcodexia thornax,, , , ,12-15.ii.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MG,Cambuquira, ,-21.85895,-45.26183,Oxysarcodexia thornax,, , , ,ii.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,8.86,TRUE,TRUE,TRUE
Brasil,RJ,Rio Claro, ,-22.78211,-44.07907,Oxysarcodexia thornax,, , , ,x.1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,16.33,TRUE,TRUE,TRUE
Brasil,RJ,Vassouras, ,-22.36097,-43.57529,Oxysarcodexia thornax,, , , ,i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,12.87,TRUE,TRUE,TRUE
Brasil,RJ,Teresópolis, ,-22.314,-42.87382,Oxysarcodexia thornax,, , , ,25.i.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,15.66,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Botafogo,-22.9512,-43.2031,Oxysarcodexia thornax,, , , ,xii.1938,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Tijuca,-22.9326,-43.241,Oxysarcodexia thornax,, , , ,8.vi.1939,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,SP,Juquiá, ,-24.21367,-47.65227,Oxysarcodexia thornax,, , , ,i.1932,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,16.08,TRUE,TRUE,TRUE
Brasil,SP, ,Ilha Seca,-20.6383,-51.1092,Oxysarcodexia thornax,, , , ,18-26.ii.1940,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MS, ,Salobra,-20.1719,-56.5072,Oxysarcodexia thornax,, , , ,x.1938-i.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,MS,Bodoquena, ,-20.55336,-56.69249,Oxysarcodexia thornax,, , , ,xi.1941,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,28.25,TRUE,TRUE,TRUE
Brasil,GO, ,Campinas,-16.6699,-49.2876,Oxysarcodexia thornax,, , , ,10.xii.1935-2.i.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,RS,Porto Alegre, ,-30.09539,-51.16507,Oxysarcodexia thornax,, , , , ,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,aurifinis,yes,LITERATURE,Poor,12.57,TRUE,TRUE,TRUE
Brasil,PA,Belém,Utinga,-1.45,-48.6333,Oxysarcodexia timida,, , , ,vii.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,timida,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
Brasil,PA,Belém,Aurá,-1.24072,-48.45991,Oxysarcodexia timida,, , , ,26.xi.1936,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,timida,no,LITERATURE,Poor,18.36,TRUE,TRUE,TRUE
Brasil,MA,São Luís, ,-2.63148,-44.30713,Oxysarcodexia timida,, , , ,i.1935,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,timida,no,LITERATURE,Poor,16.3,TRUE,TRUE,TRUE
Brasil,RJ,Rio de Janeiro,Botafogo,-22.9512,-43.2031,Oxysarcodexia timida,, , , ,xii.1938,"LOPES, H. de S. Contribuição ao conhecimento das espécies do gênero Oxysarcodexia Townsend, 1917 (Diptera, Sarcophagidae). Boletim da Escola Nacional de Veterinária, v. 1, p. 62-134, 1946.", ,Oxysarcodexia,timida,no,LITERATURE,Poor, ,TRUE,TRUE,TRUE
